event_id,user_id,event_type,workout_type,timestamp,duration_min,ingested_at
4e33b15e-1cd4-49fd-9f12-2906305f0700,user_288,workout_completed,yoga,2025-12-07T19:21:00.056267,20,2025-12-17T02:49:07.431118
10ff880e-6032-4e99-bd93-aedcbc664450,user_288,workout_completed,cycling,2025-11-21T15:10:45.056267,60,2025-12-17T02:49:07.431118
f7c0e00b-98b0-4132-97a4-670eb5d679be,user_288,workout_completed,yoga,2025-12-04T00:04:27.056267,45,2025-12-17T02:49:07.431118
d7f52882-8fcd-4061-9a66-38830442c59e,user_288,workout_completed,strength,2025-12-12T09:18:25.056267,20,2025-12-17T02:49:07.431118
565c9408-71af-43f0-aed5-1882ee3f29ed,user_288,workout_completed,run,2025-12-05T23:22:50.056267,30,2025-12-17T02:49:07.431118
1e11156d-ce76-4083-b04a-c978bd226057,user_288,workout_completed,yoga,2025-11-15T22:35:14.056267,20,2025-12-17T02:49:07.431118
549a209a-b575-4568-a6eb-10ceb3dbdc4a,user_288,workout_completed,run,2025-11-20T04:57:07.056267,20,2025-12-17T02:49:07.431118
0d4d29c7-344d-4db4-8774-e5ab72cd2df1,user_288,workout_completed,strength,2025-11-22T06:13:36.056267,30,2025-12-17T02:49:07.431118
bf8f03b2-3e3a-41f0-b2ac-9b516494dd5b,user_289,workout_completed,yoga,2025-11-24T16:41:48.056267,20,2025-12-17T02:49:07.431118
345d118d-5123-4db0-883c-a44c3254b56d,user_289,workout_completed,run,2025-11-28T03:52:07.056267,30,2025-12-17T02:49:07.431118
f723b787-df0b-418a-abfd-9020585a85ad,user_289,workout_completed,strength,2025-11-26T05:56:46.056267,30,2025-12-17T02:49:07.431118
f8b87b62-dc75-40bb-b43e-d14fd8877b53,user_289,workout_completed,yoga,2025-11-26T18:24:52.056267,30,2025-12-17T02:49:07.431118
b757b9cd-2e4a-4773-9857-8be1a02c8b1e,user_289,workout_completed,strength,2025-12-15T11:42:41.056267,30,2025-12-17T02:49:07.431118
2eb76c2a-502b-4832-ac75-a808e8f8638f,user_289,workout_completed,strength,2025-12-06T12:49:13.056267,30,2025-12-17T02:49:07.431118
db63ab29-6ac3-4157-a1ed-94a3c4598acf,user_289,workout_completed,strength,2025-12-10T03:09:04.056267,20,2025-12-17T02:49:07.431118
67fc370f-1991-4b0d-a26a-033d3e2fce8d,user_289,workout_completed,strength,2025-12-15T16:13:41.056267,45,2025-12-17T02:49:07.431118
1166a370-db75-4a76-bc21-456eacd532ac,user_289,workout_completed,strength,2025-11-22T02:06:07.056267,60,2025-12-17T02:49:07.431118
a36ebfb6-14c8-4026-bec8-a1ff74229c19,user_289,workout_completed,cycling,2025-11-21T16:14:55.056267,30,2025-12-17T02:49:07.431118
d1449279-7b60-4038-aeed-7e68b7cb7b04,user_289,workout_completed,strength,2025-12-13T11:34:59.056267,60,2025-12-17T02:49:07.431118
a2c47bea-4f0a-4140-9a78-8782e0af1796,user_289,workout_completed,run,2025-12-09T13:27:08.056267,20,2025-12-17T02:49:07.431118
d092f940-4356-42d9-ae62-68dbaade8d07,user_289,workout_completed,cycling,2025-11-16T08:48:14.056267,60,2025-12-17T02:49:07.431118
778829b5-6909-48fd-a6c1-27eee53bfb1f,user_289,workout_completed,run,2025-11-17T14:40:10.056267,20,2025-12-17T02:49:07.431118
e3ad1eff-b5b0-43f6-8240-fdb5b4a0daaf,user_289,workout_completed,strength,2025-11-20T12:23:47.056267,45,2025-12-17T02:49:07.431118
1db7b7c2-b6b3-4148-9cc8-21e7357ff236,user_289,workout_completed,run,2025-12-08T09:23:27.056267,30,2025-12-17T02:49:07.431118
8f944675-22eb-4275-ba02-6dc7360b76d6,user_289,workout_completed,strength,2025-11-30T21:39:01.056267,60,2025-12-17T02:49:07.431118
1273c91a-9dcd-4cc2-8508-ca36ad7076bd,user_289,workout_completed,yoga,2025-12-11T13:42:31.056267,60,2025-12-17T02:49:07.431118
5549a0b9-b207-430f-be0c-796145dc32ab,user_289,workout_completed,cycling,2025-11-20T18:26:45.056267,45,2025-12-17T02:49:07.431118
ad366efc-d941-4ba1-a95a-6545c8fbaab8,user_289,workout_completed,run,2025-12-09T12:48:22.056267,20,2025-12-17T02:49:07.431118
f350791a-9488-49d0-9be2-38e0965dd69e,user_289,workout_completed,run,2025-11-29T02:28:50.056267,45,2025-12-17T02:49:07.431118
a22bef4d-cac0-4504-b09b-0977ae0c59d6,user_289,workout_completed,strength,2025-12-05T01:11:31.056267,30,2025-12-17T02:49:07.431118
12187759-4425-4850-a77a-9eabc183dc70,user_289,workout_completed,yoga,2025-11-25T20:26:48.056267,20,2025-12-17T02:49:07.431118
be6fcddf-222d-4e8c-b6da-8b1a6442b0fc,user_289,workout_completed,yoga,2025-12-03T17:41:13.056267,20,2025-12-17T02:49:07.431118
e7c126de-533d-4b1a-ad0d-b356fff39198,user_290,workout_completed,strength,2025-11-18T17:53:49.056267,30,2025-12-17T02:49:07.431118
fbfd77ab-a021-429d-a374-38a24b076153,user_290,workout_completed,strength,2025-11-21T12:59:11.056267,60,2025-12-17T02:49:07.431118
05b2cfa4-8a0b-457d-ad9b-7f65cf690877,user_290,workout_completed,strength,2025-11-30T22:46:26.056267,45,2025-12-17T02:49:07.431118
efe6081d-4788-403d-9873-ed4414515617,user_290,workout_completed,strength,2025-11-21T21:54:25.056267,30,2025-12-17T02:49:07.431118
c7edd391-38b5-4706-aa03-3d1c7e16ddcb,user_290,workout_completed,yoga,2025-12-12T07:33:48.056267,20,2025-12-17T02:49:07.431118
17c5c467-de39-4206-9735-b191498b1644,user_290,workout_completed,run,2025-12-07T07:56:25.056267,45,2025-12-17T02:49:07.431118
5c7f8404-024e-4a0e-9541-cc0ac7ffce47,user_290,workout_completed,strength,2025-12-14T07:00:19.056267,20,2025-12-17T02:49:07.431118
cf8077e2-423a-4cf7-832f-546f30755691,user_290,workout_completed,run,2025-12-04T13:12:00.056267,60,2025-12-17T02:49:07.431118
ee95fa50-04e6-428a-adf6-45959a23dd7c,user_290,workout_completed,run,2025-11-30T14:09:48.056267,45,2025-12-17T02:49:07.431118
0f508fb7-b1e8-4e57-8316-7998f2203b85,user_290,workout_completed,strength,2025-11-24T21:51:23.056267,30,2025-12-17T02:49:07.431118
836324f4-6ec5-4497-81df-5b7d40416134,user_290,workout_completed,yoga,2025-11-29T09:30:37.056267,20,2025-12-17T02:49:07.431118
7689d4ee-289e-4ce4-9d01-440365f22905,user_290,workout_completed,yoga,2025-12-09T14:36:58.056267,45,2025-12-17T02:49:07.431118
8de60698-10e1-49c8-ada7-b344f0b43623,user_290,workout_completed,strength,2025-12-14T15:28:47.056267,60,2025-12-17T02:49:07.431118
50554cc6-6ee1-43ad-b200-de977e7dfc66,user_290,workout_completed,yoga,2025-12-01T23:28:30.056267,45,2025-12-17T02:49:07.431118
cd946da6-2630-4480-9f6a-f4feacf90cbd,user_290,workout_completed,run,2025-12-12T19:19:55.056267,45,2025-12-17T02:49:07.431118
2d259253-f47d-43cf-9d33-2b6a73f68075,user_290,workout_completed,yoga,2025-12-03T02:11:49.056267,60,2025-12-17T02:49:07.431118
65d1d6f4-c6eb-43c4-8e9a-7c10613712d9,user_290,workout_completed,run,2025-11-30T00:31:54.056267,45,2025-12-17T02:49:07.431118
ef3c3612-2e04-4b6c-ab89-529b5f55621d,user_290,workout_completed,yoga,2025-12-12T05:58:31.056267,60,2025-12-17T02:49:07.431118
19acc24a-0e12-40c4-829c-8750a73c4a03,user_290,workout_completed,cycling,2025-11-18T17:19:28.056267,45,2025-12-17T02:49:07.431118
091d0517-3e6b-4f58-bbd6-47b5cdf86874,user_290,workout_completed,yoga,2025-12-09T19:53:35.056267,45,2025-12-17T02:49:07.431118
dd8006e3-6d1f-4887-8053-ed7f0b783c39,user_290,workout_completed,run,2025-12-11T01:16:27.056267,45,2025-12-17T02:49:07.431118
05c48a13-e54b-47ed-a80b-ba90d5215a66,user_290,workout_completed,yoga,2025-12-11T11:58:47.056267,20,2025-12-17T02:49:07.431118
f401e03d-b698-48a6-8ba9-6d30b0873f2f,user_290,workout_completed,cycling,2025-12-08T17:03:35.056267,45,2025-12-17T02:49:07.431118
33df482f-25c7-4c60-a724-8c13de72a7ce,user_291,workout_completed,run,2025-12-07T08:28:50.056267,20,2025-12-17T02:49:07.431118
5fe7c5e6-209d-4f60-bdd5-58cb16699419,user_291,workout_completed,strength,2025-12-05T05:59:41.056267,45,2025-12-17T02:49:07.431118
ab52f504-4c2d-4283-b0d7-5c6ff45beb66,user_291,workout_completed,cycling,2025-12-12T21:51:34.056267,45,2025-12-17T02:49:07.431118
5a695eb8-548a-425a-a378-1716833474e0,user_291,workout_completed,yoga,2025-11-30T12:00:43.056267,60,2025-12-17T02:49:07.431118
426381e6-be0a-405c-ace4-15672720b18f,user_291,workout_completed,run,2025-11-19T22:02:51.056267,30,2025-12-17T02:49:07.431118
081ea972-a375-4b09-a0b9-62606b6309f1,user_291,workout_completed,run,2025-11-29T16:21:49.056267,30,2025-12-17T02:49:07.431118
7c02301e-b08b-4f66-9b65-4ce7b2827a4b,user_291,workout_completed,yoga,2025-12-09T18:25:55.056267,45,2025-12-17T02:49:07.431118
5572d7a6-dd4e-4937-87e0-d1914d0c24a1,user_291,workout_completed,yoga,2025-12-10T04:51:23.056267,45,2025-12-17T02:49:07.431118
fd1b5ea7-2c8f-43f6-af96-d0283a905175,user_291,workout_completed,run,2025-12-11T22:25:04.056267,60,2025-12-17T02:49:07.431118
41a6286d-609b-4105-b072-531cbcc62e0c,user_291,workout_completed,yoga,2025-11-19T11:24:53.056267,45,2025-12-17T02:49:07.431118
c6c013f2-9a2f-42f4-a63f-817bcbbd10e2,user_291,workout_completed,yoga,2025-12-12T21:04:55.056267,60,2025-12-17T02:49:07.431118
9af77eab-6ae8-4a97-8f05-b5f0eb082d86,user_291,workout_completed,run,2025-12-11T02:49:04.056267,45,2025-12-17T02:49:07.431118
5f81b4ef-96aa-4168-becc-e958fd192762,user_291,workout_completed,cycling,2025-12-14T15:16:38.056267,60,2025-12-17T02:49:07.431118
b7838ee6-2435-4e0a-a654-b7736d9840fe,user_291,workout_completed,strength,2025-12-05T18:43:13.056267,30,2025-12-17T02:49:07.431118
08a83966-019b-4ea1-bd1b-bca10343ec81,user_291,workout_completed,run,2025-11-22T05:32:46.056267,60,2025-12-17T02:49:07.431118
35e71f1e-dcbf-4661-bf0a-26afdbf3b1e8,user_291,workout_completed,strength,2025-12-13T00:06:54.056267,60,2025-12-17T02:49:07.431118
ef4a0a76-f4fc-4d50-8ad9-065efb393e3b,user_291,workout_completed,yoga,2025-11-29T03:21:05.056267,20,2025-12-17T02:49:07.431118
90861af2-343f-4cde-8dea-62cedd1397ef,user_291,workout_completed,strength,2025-12-05T20:01:02.056267,45,2025-12-17T02:49:07.431118
943753de-761a-41ee-9795-2a367a5abf68,user_291,workout_completed,yoga,2025-11-21T01:55:00.056267,60,2025-12-17T02:49:07.431118
0fc81f7d-4bbd-4f04-b969-af426d83e0fd,user_291,workout_completed,run,2025-12-14T11:17:29.056267,20,2025-12-17T02:49:07.431118
26a5f1fa-c941-46bc-be18-0de570474b4b,user_291,workout_completed,cycling,2025-12-13T19:36:08.056267,30,2025-12-17T02:49:07.431118
a2a80cfb-833c-4619-8c2d-1afab14ce00a,user_291,workout_completed,strength,2025-11-30T18:21:15.056267,20,2025-12-17T02:49:07.431118
e3e936ab-ad03-4e4c-b3d4-a1cba8bb0325,user_291,workout_completed,yoga,2025-12-10T18:13:23.056267,30,2025-12-17T02:49:07.431118
1e0fcf9d-5e42-4629-9792-49b8ef722d78,user_291,workout_completed,run,2025-11-19T08:10:40.056267,45,2025-12-17T02:49:07.431118
7da8c51c-de69-43a2-86d7-bd7a73ebcf4e,user_291,workout_completed,strength,2025-11-15T23:45:11.056267,30,2025-12-17T02:49:07.431118
2436f212-e256-4e19-b7e0-5586f0a5d29f,user_292,workout_completed,strength,2025-11-16T15:00:20.056267,60,2025-12-17T02:49:07.431118
209f3cd4-7c71-4ad1-bb56-051112c224bb,user_292,workout_completed,yoga,2025-11-24T16:31:56.056267,20,2025-12-17T02:49:07.431118
ece00da0-f52f-4b2d-ac89-59d070b779e4,user_292,workout_completed,strength,2025-11-22T09:09:26.056267,20,2025-12-17T02:49:07.431118
c89808e9-dc53-4e3c-b3e4-e03837e9e33b,user_292,workout_completed,strength,2025-12-04T07:34:23.056267,20,2025-12-17T02:49:07.431118
daa0e828-651d-4fa2-aebc-c6b1be7279cf,user_292,workout_completed,yoga,2025-12-06T20:38:58.056267,30,2025-12-17T02:49:07.431118
63ddc592-b134-48ee-9ab6-674991856cfb,user_292,workout_completed,run,2025-11-19T10:11:45.056267,30,2025-12-17T02:49:07.431118
c4a109bc-422e-4437-9982-4df5215f3baa,user_292,workout_completed,run,2025-11-28T21:05:28.056267,30,2025-12-17T02:49:07.431118
eb50bf7c-9a67-4c40-8b8f-ccd6ee807d11,user_292,workout_completed,cycling,2025-11-19T23:35:22.056267,20,2025-12-17T02:49:07.431118
73f9b25b-d591-4796-96e6-2872aafe7fab,user_292,workout_completed,strength,2025-11-17T11:30:11.056267,45,2025-12-17T02:49:07.431118
8e6aabe8-2ba0-4465-a6b5-7c4f142bb50e,user_292,workout_completed,yoga,2025-12-07T16:59:13.056267,20,2025-12-17T02:49:07.431118
00942164-add3-44fa-a89d-d2711de1f7b9,user_292,workout_completed,cycling,2025-12-01T17:51:42.056267,20,2025-12-17T02:49:07.431118
b988f16b-9ece-4eb0-b6f5-577c9942b4a6,user_292,workout_completed,yoga,2025-11-29T04:22:56.056267,20,2025-12-17T02:49:07.431118
2df808d8-78a6-4eab-a2f0-ed923b4fe469,user_292,workout_completed,strength,2025-12-12T06:43:43.056267,30,2025-12-17T02:49:07.431118
457f8461-ac64-49c2-8213-0822665c2290,user_292,workout_completed,yoga,2025-12-12T01:24:10.056267,30,2025-12-17T02:49:07.431118
9d5c3d1f-5018-404d-bee0-490246401704,user_292,workout_completed,cycling,2025-12-13T21:01:53.056267,20,2025-12-17T02:49:07.431118
527274af-0741-49c1-adb3-26974f6c5c43,user_292,workout_completed,strength,2025-12-03T03:35:32.056267,20,2025-12-17T02:49:07.431118
94f63a4d-3576-4772-a188-f368a8fd2190,user_292,workout_completed,cycling,2025-11-24T14:26:27.056267,20,2025-12-17T02:49:07.431118
0a7ab62e-c804-4160-b2f8-56c5f9e50313,user_292,workout_completed,run,2025-11-30T16:54:08.056267,60,2025-12-17T02:49:07.431118
7001be8c-eeb7-4ce2-84ef-b9969632ed88,user_292,workout_completed,run,2025-12-02T13:14:14.056267,45,2025-12-17T02:49:07.431118
68fe0bc2-8126-4cb8-8549-3b34482abd93,user_292,workout_completed,yoga,2025-11-27T22:03:15.056267,30,2025-12-17T02:49:07.431118
09ae14a0-367e-4ed5-bfc7-d19f06c00bc1,user_292,workout_completed,cycling,2025-11-23T05:43:05.056267,20,2025-12-17T02:49:07.431118
311b9e76-fa9f-4e98-a67c-fa8c7880bd98,user_292,workout_completed,strength,2025-12-02T23:09:08.056267,30,2025-12-17T02:49:07.431118
1e583d14-c5f4-487a-8ddb-682699b0c6c1,user_292,workout_completed,strength,2025-12-08T11:48:42.056267,60,2025-12-17T02:49:07.431118
ee221643-e64a-4523-bc71-e884639d7e3f,user_292,workout_completed,strength,2025-12-04T21:49:24.056267,60,2025-12-17T02:49:07.431118
df42f01c-c9e6-49bc-9f3d-5ec73eddc06f,user_292,workout_completed,cycling,2025-12-06T16:06:01.056267,30,2025-12-17T02:49:07.431118
9727c4a7-1ab5-4ed7-bb19-1e1054fc9ad9,user_292,workout_completed,run,2025-11-17T11:01:31.056267,20,2025-12-17T02:49:07.431118
e6b6285b-a01a-44cf-beef-2baafedbbe13,user_292,workout_completed,yoga,2025-12-10T01:58:00.056267,30,2025-12-17T02:49:07.431118
ce4508a2-61c7-45b2-8b4c-22bffe306a6e,user_292,workout_completed,yoga,2025-12-01T14:15:56.056267,30,2025-12-17T02:49:07.431118
a3d66ff2-4378-418f-a9fa-a273a8dbef42,user_292,workout_completed,strength,2025-12-15T01:56:15.056267,60,2025-12-17T02:49:07.431118
4abdfae3-9af1-42a9-ba31-0763955ffb1a,user_292,workout_completed,cycling,2025-11-19T17:36:42.056267,20,2025-12-17T02:49:07.431118
03f779c0-a741-4691-abe8-2e055f1d3a19,user_292,workout_completed,yoga,2025-12-10T04:02:03.056267,60,2025-12-17T02:49:07.431118
1ea5198a-381b-4ac5-80ce-54f83d1ca78f,user_292,workout_completed,cycling,2025-11-17T15:21:25.056267,45,2025-12-17T02:49:07.431118
88b6c4c8-3a4c-45e1-a32a-8eaedd66dc28,user_292,workout_completed,cycling,2025-11-16T12:15:00.056267,60,2025-12-17T02:49:07.431118
d9d56c8f-9161-4655-9f1b-1a0665db99e4,user_292,workout_completed,run,2025-11-18T13:56:15.056267,30,2025-12-17T02:49:07.431118
4bca8616-1519-4bbf-afd2-86f90ba9d3e2,user_292,workout_completed,cycling,2025-12-15T20:20:04.056267,20,2025-12-17T02:49:07.431118
f8486f46-1438-4097-80b1-d2431f9b24c0,user_292,workout_completed,yoga,2025-11-24T09:19:15.056267,30,2025-12-17T02:49:07.431118
32fc4d4b-7f57-40b6-9a5c-1c0ade8ca0ef,user_292,workout_completed,strength,2025-11-30T18:12:53.056267,20,2025-12-17T02:49:07.431118
359fe05a-db11-42ea-8dcc-e09a2bc5b2d6,user_292,workout_completed,cycling,2025-12-05T14:32:17.056267,45,2025-12-17T02:49:07.431118
d8637a72-167f-438a-a711-5a651ce5dfa8,user_293,workout_completed,run,2025-11-21T18:49:01.056267,30,2025-12-17T02:49:07.431118
378f7084-c6ba-4ea3-a9c3-fd474390aca7,user_293,workout_completed,run,2025-12-12T09:40:08.056267,20,2025-12-17T02:49:07.431118
2be427f8-cf9b-419e-8c6c-6dee7d476ff5,user_293,workout_completed,yoga,2025-12-06T22:16:47.056267,45,2025-12-17T02:49:07.431118
d1142e31-4cf6-431a-8c21-4040374a9f1c,user_293,workout_completed,strength,2025-12-01T02:45:18.056267,60,2025-12-17T02:49:07.431118
a0b86b4b-b637-4c66-aca9-1e314fac93e5,user_293,workout_completed,yoga,2025-12-12T22:10:08.056267,45,2025-12-17T02:49:07.431118
ea365b74-0478-40e2-8688-379e8953d8dd,user_293,workout_completed,yoga,2025-12-10T01:14:39.056267,20,2025-12-17T02:49:07.431118
f6886e97-3a10-41ba-b3b2-cb15e931c2ad,user_293,workout_completed,cycling,2025-11-26T22:06:38.056267,30,2025-12-17T02:49:07.431118
ba58e36a-c84c-4a8d-914e-1c6f59a3a02c,user_293,workout_completed,strength,2025-12-11T19:28:08.056267,20,2025-12-17T02:49:07.431118
d39acd23-dc77-4bd9-b556-d22db7aa19cd,user_293,workout_completed,strength,2025-12-08T22:37:48.056267,45,2025-12-17T02:49:07.431118
3c72a524-eaf6-407f-b386-613f49253fee,user_293,workout_completed,yoga,2025-11-24T09:49:37.056267,45,2025-12-17T02:49:07.431118
7a05ee9f-74d5-4328-b160-f4c03e00090b,user_293,workout_completed,strength,2025-12-05T04:59:55.056267,60,2025-12-17T02:49:07.431118
a36bf835-f1e8-48d7-99bd-2cb65fc46124,user_293,workout_completed,cycling,2025-11-16T04:19:03.056267,60,2025-12-17T02:49:07.431118
11a1cf0f-ed76-4140-b27a-8698f4856d69,user_293,workout_completed,yoga,2025-11-21T01:49:15.056267,20,2025-12-17T02:49:07.431118
29f2db09-860b-4d5e-814f-f800a468e40b,user_293,workout_completed,yoga,2025-12-05T18:33:19.056267,30,2025-12-17T02:49:07.431118
8887ac59-ea04-4306-98e6-b7350d904fc6,user_293,workout_completed,yoga,2025-11-25T12:10:15.056267,60,2025-12-17T02:49:07.431118
d9e1c581-30bd-4514-bacd-bc8516c580af,user_293,workout_completed,yoga,2025-12-08T09:18:18.056267,20,2025-12-17T02:49:07.431118
091aa649-4462-4fb7-834a-786afc75e733,user_293,workout_completed,strength,2025-11-29T07:09:22.056267,20,2025-12-17T02:49:07.431118
51ea49bd-ae86-4ac4-aba7-c71c24354367,user_293,workout_completed,cycling,2025-11-24T14:47:33.056267,30,2025-12-17T02:49:07.431118
9a2b5e78-2d1c-46bf-93ad-2b028597b08d,user_293,workout_completed,run,2025-11-19T03:46:19.056267,60,2025-12-17T02:49:07.431118
30244cc5-56bf-4e27-a482-690041a10f9c,user_293,workout_completed,strength,2025-12-07T22:53:34.056267,20,2025-12-17T02:49:07.431118
f174487b-36bc-4dbb-a172-873596d040f2,user_293,workout_completed,cycling,2025-11-18T10:26:18.056267,60,2025-12-17T02:49:07.431118
74fb49e7-6d29-46d5-a799-19ca0a809b78,user_293,workout_completed,yoga,2025-11-25T04:41:22.056267,45,2025-12-17T02:49:07.431118
f18c6696-7b1c-4e78-9fea-02511e0393ef,user_293,workout_completed,run,2025-12-12T11:03:29.056267,30,2025-12-17T02:49:07.431118
133ae735-0b66-4bb7-8b5c-60ccd1f4ca44,user_293,workout_completed,strength,2025-12-01T04:36:44.056267,45,2025-12-17T02:49:07.431118
e40ca657-f42e-40a5-9225-0fbd512dfa52,user_293,workout_completed,cycling,2025-12-13T02:22:12.056267,20,2025-12-17T02:49:07.431118
85870751-9b2d-4a00-b397-bb809db0ef50,user_293,workout_completed,yoga,2025-11-29T07:54:39.056267,30,2025-12-17T02:49:07.431118
06a72dd0-2083-4b59-b768-fe8ceeda2a7f,user_293,workout_completed,run,2025-12-04T01:56:36.056267,45,2025-12-17T02:49:07.431118
31a48939-8a6f-4753-b59c-2644b793c8a1,user_293,workout_completed,cycling,2025-11-27T15:34:32.056267,60,2025-12-17T02:49:07.431118
1d1161ea-f597-4521-b8c7-6b49ab3f118a,user_293,workout_completed,cycling,2025-12-05T07:48:07.056267,30,2025-12-17T02:49:07.431118
008a3066-a32f-4802-b9e3-31e271e52a65,user_293,workout_completed,cycling,2025-11-22T17:43:44.056267,20,2025-12-17T02:49:07.431118
8e331bf0-9f88-4c52-ac25-e1e6739b6c7c,user_293,workout_completed,strength,2025-12-03T15:40:38.056267,45,2025-12-17T02:49:07.431118
0f9ab615-4c82-45f8-91c8-6c3d27f18020,user_293,workout_completed,strength,2025-11-26T07:14:42.056267,30,2025-12-17T02:49:07.431118
fb1aef3b-c8bc-48f1-acf4-c0f02e8c6025,user_293,workout_completed,yoga,2025-12-07T13:24:52.056267,20,2025-12-17T02:49:07.431118
3db4d035-2671-4cca-abb1-44d5eb766f09,user_293,workout_completed,run,2025-11-20T06:22:23.056267,60,2025-12-17T02:49:07.431118
01fe9ef3-4894-40b2-93e9-78013f3bb5c6,user_293,workout_completed,yoga,2025-12-09T11:34:41.056267,60,2025-12-17T02:49:07.431118
815f72a7-83a3-4873-93b8-cf15b34f6db3,user_293,workout_completed,run,2025-11-28T12:42:40.056267,45,2025-12-17T02:49:07.431118
b3b53b7c-c27e-478c-97a3-425988177099,user_293,workout_completed,run,2025-11-29T17:43:26.056267,30,2025-12-17T02:49:07.431118
26e2099b-9f45-4b20-af49-7d47685b60d0,user_293,workout_completed,run,2025-12-13T06:48:56.056267,20,2025-12-17T02:49:07.431118
6f0a9b63-ea49-4679-95b2-79fb9f515eac,user_294,workout_completed,yoga,2025-12-15T12:25:07.056267,20,2025-12-17T02:49:07.431118
418db52f-b259-463a-b2b0-7cd37ca6f02e,user_294,workout_completed,cycling,2025-11-21T15:42:58.056267,45,2025-12-17T02:49:07.431118
171f711e-9186-47f2-98a4-22f35504a8ae,user_294,workout_completed,yoga,2025-11-27T12:59:46.056267,45,2025-12-17T02:49:07.431118
019a7807-12b6-4c49-ad2e-3127eac81654,user_294,workout_completed,run,2025-11-21T08:33:02.056267,45,2025-12-17T02:49:07.431118
e2ab9603-2e91-4e11-a625-4a713bc166a5,user_294,workout_completed,yoga,2025-12-02T15:18:35.056267,30,2025-12-17T02:49:07.431118
b6a0d9a3-ca5c-42ed-9d20-b98126b1fb75,user_294,workout_completed,strength,2025-12-06T14:08:35.056267,30,2025-12-17T02:49:07.431118
f41f03c6-7256-4e7a-84ad-db14ad41b1c5,user_294,workout_completed,cycling,2025-11-24T12:32:06.056267,30,2025-12-17T02:49:07.431118
2fc69836-1c71-4b56-b3b2-f44d45006fc1,user_294,workout_completed,yoga,2025-11-18T21:48:05.056267,30,2025-12-17T02:49:07.431118
14f98858-1d0a-4984-b12a-a8bda6212254,user_294,workout_completed,run,2025-12-08T16:30:30.056267,45,2025-12-17T02:49:07.431118
7c1be2ed-76f6-4c2a-a0a8-0df3211f67d8,user_294,workout_completed,yoga,2025-12-12T03:05:27.056267,30,2025-12-17T02:49:07.431118
fc40c5f2-9122-458c-a9e5-7b28577de320,user_294,workout_completed,strength,2025-12-08T05:53:58.056267,30,2025-12-17T02:49:07.431118
6c347669-ec10-4585-b53d-1fa59d3e7464,user_294,workout_completed,cycling,2025-11-20T20:02:31.056267,45,2025-12-17T02:49:07.431118
d6233823-09f4-4bc9-8bd5-f87464b2d687,user_294,workout_completed,strength,2025-11-20T20:51:56.056267,45,2025-12-17T02:49:07.431118
485701df-aada-492d-8a7e-c52865e2a058,user_294,workout_completed,run,2025-11-24T03:19:16.056267,30,2025-12-17T02:49:07.431118
b1c2fe8c-0a27-4b52-8800-1e6e9ef76566,user_294,workout_completed,strength,2025-11-30T09:25:49.056267,45,2025-12-17T02:49:07.431118
16e84d1a-ac50-4522-b4a7-939335de9590,user_294,workout_completed,run,2025-12-03T10:55:55.056267,20,2025-12-17T02:49:07.431118
3391dd7a-d1ae-4100-88c3-441402690733,user_294,workout_completed,yoga,2025-12-06T02:01:58.056267,20,2025-12-17T02:49:07.431118
2ed214e4-71ae-4ca2-9769-581fb232a23c,user_294,workout_completed,cycling,2025-11-17T20:37:59.056267,60,2025-12-17T02:49:07.431118
2dae84a5-bf77-4155-9bcb-5e8f28615b3e,user_294,workout_completed,yoga,2025-11-20T08:00:15.056267,30,2025-12-17T02:49:07.431118
8daad86b-de3c-4988-a78a-3e493420059d,user_294,workout_completed,yoga,2025-12-10T16:48:51.056267,60,2025-12-17T02:49:07.431118
05bfb175-1e09-43c8-b0cf-7f08fc4866e7,user_294,workout_completed,cycling,2025-12-12T03:51:01.056267,45,2025-12-17T02:49:07.431118
b6c0b6e6-2b3e-44c2-ba92-2ce6035a0b5a,user_294,workout_completed,cycling,2025-11-19T17:57:10.056267,30,2025-12-17T02:49:07.431118
2ec2efb2-f7b7-4abd-b7cb-39d7dd9a37d0,user_294,workout_completed,cycling,2025-12-09T00:53:43.056267,20,2025-12-17T02:49:07.431118
6e4da228-bcbf-4833-8da3-cf62a68edf86,user_294,workout_completed,strength,2025-11-29T07:47:03.056267,30,2025-12-17T02:49:07.431118
76882c29-4d7e-47ca-9dcc-9f32cc2dce94,user_294,workout_completed,strength,2025-11-16T06:13:11.056267,45,2025-12-17T02:49:07.431118
babd120a-0a01-4f96-99cd-c056a7c9a839,user_294,workout_completed,run,2025-12-10T17:54:10.056267,60,2025-12-17T02:49:07.431118
21d71c0e-7371-4e00-a795-cdde0e8ca34c,user_294,workout_completed,strength,2025-11-24T16:44:32.056267,20,2025-12-17T02:49:07.431118
76f4154a-4767-4b70-a7b3-049c6248b5a3,user_294,workout_completed,run,2025-11-17T22:09:23.056267,60,2025-12-17T02:49:07.431118
c83b11fe-9cc1-47a8-a908-1a6af74d9376,user_294,workout_completed,run,2025-12-07T18:19:11.056267,60,2025-12-17T02:49:07.431118
3542b88c-d1ff-4e84-902c-9db2dc25444e,user_294,workout_completed,yoga,2025-12-01T00:28:33.056267,30,2025-12-17T02:49:07.431118
f123d643-7647-4447-88fa-0356b963505b,user_294,workout_completed,yoga,2025-12-03T06:29:05.056267,30,2025-12-17T02:49:07.431118
